Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Germany,DEU,1.96505627034307,1.62585746048789,1.67255910629526,1.44882077122202,1.43903572131755,1.34854705026876,1.36833459393619,1.28552164744574,1.21708126997971,1.09381387220944,1.02317872893425,0.98817859057552,0.975098828664069,0.906373597027625,0.808137138983971,0.834959673376019,0.87467661550236,0.830965265091444,1.16966277365121,0.9839711463351,0.950580714040646,0.749265097821008,0.938448940112227,0.833247865481232,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ghana,GHA,..,..,..,2.14403381492888,1.93175499797045,2.04411596063558,2.06331981584962,1.74690339148625,1.78365896509856,1.68295349480689,1.76764968406139,1.71137057858193,1.6500670056238,1.61413780180609,2.08498068526018,2.00177311322258,1.92578059326349,1.81843756450041,1.85759755284362,2.01507091056042,1.61966189201679,1.81141661979507,1.72465219242215,1.8365651066975,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,0,3.19877167167808,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Greece,GRC,1.60885234437667,1.40987768492445,..,1.19217698878943,0.847105061258988,..,0.998642341238697,1.18775024581706,0.990447315721199,1.17206949380347,1.30038735739932,1.37488177825762,1.59510115433664,1.67200914479958,1.51409644310926,1.401804231992,0.984997793190692,0.860581932905886,0.781414102775676,0.804322503956963,0.931039984358528,0.737656733141517,0.741992756628659,0.852052561112034,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Greenland,GRL,10.6908993719097,19.6055715469687,23.1382600028478,30.149327847338,21.2145319543888,8.81391187850904,19.3437203249745,17.5787086680612,14.081779936984,14.1073569866685,14.1398966020061,17.7173027178342,19.5205054036308,1.77659338218965,14.2352553893787,12.4801654513363,7.14892095974264,7.15633917469518,5.36519064310752,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Grenada,GRD,..,..,13.9623203514781,5.55887543949859,12.9352958024965,8.27662313775979,5.47862650833436,9.97700753264069,10.8119796734782,9.84564710515599,14.2249407664576,6.18104274191056,8.76892992748095,3.4807427905115,12.0780761350156,5.13063889280813,6.78124139100214,5.04288553910548,9.16926462497708,9.9238756042193,9.84914394523876,13.0374378175329,11.3210903827337,4.01251905946553,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guam,GUM,..,..,1.24853687085447,4.95283967967509,1.23029603998462,4.89641031918475,5.48767103241384,4.25711774883613,6.67982389555184,0.606930539834369,0.607074236072958,3.03803621339166,1.81922925320639,2.41474442948644,..,..,..,..,..,..,..,4.15124774646551,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guatemala,GTM,29.5957652125921,23.1604567346748,24.7445997722883,26.8960598021816,29.5446911664384,33.7058893464371,35.0672808225896,40.6462773324894,43.8772895734475,42.2075351292307,45.0089205935197,45.5699046755858,40.9815747252601,38.2985661430765,34.0751965223337,33.4248404531215,33.4293427280838,..,..,32.782983345581,28.8958414706126,25.6454661905273,18.9601645617879,19.9903643036608,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.48859108070828,1.1171243729142,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guyana,GUY,14.9333319236973,12.005055315601,10.0125024537218,10.5289549551565,18.8077837920306,27.4796975655486,17.2272197963111,18.6913673524994,20.1749151961285,15.2011542302499,20.9507392428562,15.5738774162804,18.7182917152172,17.4677183128871,18.6836495216179,20.7379915322098,19.8371753992398,19.7342890556812,18.7066831601648,15.0671075870093,14.1308748157258,17.0265401194111,19.6938793430021,16.2820498479306,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Haiti,HTI,..,..,..,..,..,..,..,..,..,5.15878359067366,5.20090995036943,6.14553774097535,6.87806820767905,9.18195049542349,10.219083094006,10.1255154608532,9.41154777705004,10.1384384362495,9.59505820900865,..,6.74692694730795,..,11.320619717256,13.0071284130281,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Honduras,HND,..,39.5685591285963,47.711149251321,51.0101001607008,51.6103666608143,56.55467346341,49.2861933038632,42.4608634969165,40.257191550896,45.2775216790742,54.9879365971194,63.7888974095123,73.7906733961016,82.389055291302,81.570757997861,71.7692910240845,64.5387715492367,55.387562038669,54.4351572898585,40.1377731139661,38.0992254553067,41.1092508968675,35.7941595747697,38.3427468944297,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Hong Kong SAR, China",HKG,0.977687715086524,0.948514554692365,0.638816733135795,0.970368261371338,1.00746884840616,0.755105328843651,0.650665265471067,0.490134281656674,0.502830613103522,0.257089400910996,0.510589266817924,0.66247615262041,0.490715831719521,0.236921761953696,0.373234393964109,0.849684448437961,0.367237866630904,0.29730378575154,0.376550227026166,0.321650345033655,0.641577853801783,0.320165568287547,0.293295889224809,0.306888506138137,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Hungary,HUN,2.81649881616902,2.4730563927237,2.00939908675262,2.49558973290803,2.00031502498201,2.25339595665652,2.07043593325767,1.62802982927874,1.73012746018035,1.533685586388,1.80575467076902,1.38880847177164,1.38182054857274,1.45681139451563,1.24973203830187,1.55639829020552,1.47954463669629,2.24496624728801,2.05805246393454,1.63449754166462,0.879673232080558,0.654946166239357,0.820464644511899,0.772416611447461,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Iceland,ISL,0,0.720393623075648,1.77643873773369,0.3505844242352,1.38986372386188,..,..,1.01000409051657,0,0.641327805087654,0,0.313675794109482,0.628272909186292,0.939575875449822,0.311546376014668,0.308618638405429,0.305209778310878,0.906181517219714,0.297907645650772,0.873026959072496,0.849988383492092,0.277181452680275,1.36362768600563,0.540051574925405,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Indonesia,IDN,0.845779939736062,0.99053583061824,1.02955812082501,..,..,0.732920527687897,0.628046750109353,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,2.98024757165492,..,..,..,2.59626286632582,2.42115997774534,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,15.729824049289,8.43209278946951,8.60710301896297,8.13513817272751,7.96410465524507,9.41045845208612,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ireland,IRL,1.03298287124113,1.02152967886467,0.981705649888477,1.35805054977543,1.33529947621594,0.934649083475531,0.744056015513072,1.2617636714217,1.46405744866973,1.78905894123492,1.14545157463094,1.1778320889241,1.21558109749292,0.924193877391599,1.13921416130834,1.11139392333387,..,0.664414800589829,0.720982444607608,0.817292483937321,0.80670066254946,0.653592234834056,0.667189770403826,0.441188915890542,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,1.18554348277109,2.37141027769214,2.37689185736272,3.57585582149328,1.19627241515438,0,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Israel,ISR,2.50447056514486,2.28558539681099,2.51759126023098,3.09394929321694,3.2721419197169,2.64055410869833,2.41055678328026,2.5170819007811,2.2394361187674,1.94188638871416,1.69622767446338,2.00008264230362,2.04681893635007,1.97057568558942,1.68596170812157,1.64365634070848,1.37337370458592,1.37366445473388,1.2746646069394,1.4802767563935,1.37172864889576,1.5334715897378,1.4273496987921,1.94380733880528,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Italy,ITA,1.5613272071584,1.43822815348996,1.34465234527074,1.24396893288476,1.12769624247935,..,..,1.04811219872702,1.06965777437625,1.07352210054079,1.03842635957681,0.990550467530587,0.88428340865344,0.919602249037235,0.880542812444273,0.832330233088362,0.787430402653034,0.778644151753196,0.672004707226636,0.626624557496403,0.599558175726844,0.530739955972358,0.47898693959757,0.511475885697091,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Jamaica,JAM,33.3389351024056,32.8933368075476,33.9559873746509,43.3837744302737,39.6096872786761,36.778199543045,55.2172099017858,62.5358862220442,49.8204141377694,58.6401482884962,59.7114450870463,61.8204184797871,52.9281289412618,41.2574679021087,39.9301837766779,43.34453968784,36.0920984161494,43.2644126587592,48.3106352438215,58.6460037128226,45.841950185555,47.622889266476,47.262204719803,52.1272718817397,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Japan,JPN,0.613577609531718,0.581565037820731,0.534684034581565,0.548534996223864,0.520024270993823,0.546656580316822,0.547499761467513,0.503136295796191,0.483963653250691,0.448414988166297,0.510627800249869,0.394951360178921,0.362982268878202,0.345292924858522,0.335539794266786,0.28978940956614,0.309860461989398,0.285263134377176,0.285053157000133,0.241586947710921,0.264542163926071,0.25359388544281,0.253902836917477,0.228708941914955,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Jordan,JOR,..,..,..,..,..,..,..,..,..,1.73014215821177,1.80917091350693,1.50431550510527,1.67357774926444,1.98312808074904,2.23243286790112,1.87139026362431,1.96349606711738,1.59043690302332,1.31464655250751,1.30195822838335,0.89867312347372,1.14032721876481,0.988221769043239,1.02257949714653,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kazakhstan,KAZ,16.3561999061086,15.5608306232427,15.2596578456546,14.1349369506557,12.8235526743236,12.9145566188173,13.4712694255496,..,..,..,11.156719682386,10.7972211452267,8.3414339562456,8.41984551658791,7.40226878368825,6.45691996327742,5.13861250925298,4.78248697003576,..,4.99595573288377,..,..,3.19296191107306,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kenya,KEN,..,..,..,..,..,..,3.44822273823089,3.02318359981486,2.99513177343522,2.89630091979231,3.10098571347622,4.72564412474449,4.63896345613183,5.32659160245829,5.42928807956921,..,5.02925219263668,4.82588722874835,4.93374314928989,5.03798540892373,3.14093338050272,3.09314062700865,3.57597789241596,5.27491295544657,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kiribati,KIR,0,0,3.37740851444687,4.41837602589168,..,..,..,..,..,..,6.73297039416732,0.943436277955196,3.70387517940645,10.0117866033194,7.16733487132394,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Korea, Rep.",KOR,0.816671140458679,0.826917464387922,0.790715344603111,0.865094105686319,0.783461813067749,0.813262065129294,0.879871620030263,0.858284334619078,0.865105342912209,0.892561607398989,0.887677621337194,1.09550484406961,0.992837559563842,0.819607492412402,0.876412093801883,0.702619647492928,0.745677604112145,0.735374850270327,0.693822083437017,0.584333965614392,0.597946084227189,0.573316688875289,0.594082049732749,0.520932425050992,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,6.26604634656227,4.06127292532932,5.91332240856316,3.44571170063657,4.96849834038354,2.27061964933325,3.09369566696985,2.38755470058359,2.1705318317061,2.77189792139417,2.57315659646238,1.42276266125385,2.21464255818749,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kuwait,KWT,..,..,..,1.95815178588464,1.12339574203708,1.37996275052272,1.99676755837817,1.83412159555158,1.90402930681909,2.35362731867196,1.43345893074149,1.75278567723704,2.03848905153012,1.87669508905475,1.79693831169692,..,..,..,..,1.11517733319644,0.85703984690952,0.36027114456679,0.252267859389106,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kyrgyz Republic,KGZ,8.87863470413882,8.90741045121074,8.73857279190491,7.7778062113238,8.23403408769907,8.37731757493411,8.31515014402673,9.67422872162259,8.70349363308218,8.02409698047058,7.93534652630682,7.85422557335847,16.7641099769876,8.46332327339597,6.75966182479206,5.25185158302322,5.47521345205193,5.1182002192939,2.99621670022045,3.26347187848511,2.91877015081634,2.19768195988342,1.74734308054439,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Latvia,LVA,10.1529563175146,9.43804285489668,9.94763073976726,9.28261296653872,9.19977439057943,..,..,..,..,..,..,..,..,..,3.40858847429632,2.46125189608693,3.18243455248754,3.3635306428937,3.49636884360387,4.14351393000786,4.33967123374012,3.39150105488727,3.6899357529472,3.04175367238392,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,3.74415895857548,2.92862171286197,3.26274102873824,3.32999243913324,3.74637612940447,4.15576987706053,3.8251019927586,3.60997318383773,3.75482165036555,4.0266798641372,2.89034873906016,3.14775065975211,2.26031660148685,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lesotho,LSO,..,..,..,..,..,..,..,..,..,45.1230548560222,37.6939805169238,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Liberia,LBR,..,..,..,..,..,..,..,..,..,2.75274272962795,4.67772892296613,3.71312593860462,3.20899034715803,3.85061572182482,3.11653017995884,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Liechtenstein,LIE,0,3.06607389238081,0,0,0,0,2.91545189504373,..,..,0,2.8248188584907,0,2.78349941546512,0,0,0,2.69567209844594,0,0,2.63932327751165,2.61910374269925,2.59861753547113,2.58024563938487,5.12301643207521,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lithuania,LTU,8.48449349688127,8.50315800133409,10.278815652636,9.91533483776771,8.33380975419812,..,10.0216473426127,11.0270152982052,8.66704595024002,8.46469009531944,9.242094016597,7.92333481843458,6.97670306817242,6.80689625693291,6.594107544671,6.53856041704127,5.30897659459202,5.80343006335355,5.21530429340552,3.44299264921069,3.19874553544653,3.29930718059109,3.58122184552417,2.58374704685787,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Luxembourg,LUX,0.944346140634388,1.39746616093919,0.918214623486094,2.03966236788937,1.3455554621142,0.664670439779196,0.436882971066333,0.860475046761441,1.48178411040562,1.45873296538531,1.63721219600295,1.00428225955474,1.97211624836438,0.771893802850604,0,0.184139850533683,0.719334543613703,0.878105750275506,0.857116898745352,0.335411487004901,0.493491667393196,0.645189387279769,0.475888702322892,0.625663790177391,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Macao SAR, China",MAC,5.73098744913749,8.69528433579778,2.31537489971532,1.82181717153775,0.44477555513549,1.72960631998149,0.841167582663116,0.818633741217595,1.99257764826023,1.16430248578581,0.756088640051716,0.92077470300412,0.358875070204936,0.700521713546164,0.686381252182478,0.168527917070783,0.165517150059503,0.162538460663254,0.159568908636428,0.313180678631213,0.307223909393525,0.30136253536301,0.295734182287593,0.436931170232753,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Malawi,MWI,..,..,6.23364392018905,7.82689108450577,4.8114054238286,2.48180731827069,3.3114871864783,1.5679328259947,6.25842977521527,5.11282940051779,5.61578424156944,2.23792937822209,3.53298755576473,2.26461026849563,1.79061366095103,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Malaysia,MYS,2.88392649756251,2.62867844822763,2.40137894064759,2.19602692006184,2.34027663726686,2.28380533627487,1.96184879103733,2.32992906523246,2.21808004575582,2.40656089031827,2.15801627769628,1.98814879036208,1.88037139842281,1.81605532019745,2.02965511557461,2.08065042393252,1.66631497074384,1.60289254512541,1.44640599512447,1.18527113906058,0.996935995922007,0.945006144750036,0.76204835344393,0.723777076243526,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Maldives,MDV,..,..,..,2.43627827170419,2.73706863370666,..,..,..,..,0.922719191944046,1.48419480947391,1.71901546254409,1.65940905677806,0.8011953835122,2.58038212878945,0.748637479786788,..,0.918311592306385,3.96255386596662,7.19665059414701,..,0.594638737145893,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Malta,MLT,1.27394215028696,2.52536412593991,1.00197514350163,1.49197503925759,1.48258518378497,..,1.71233505015307,0.975115063577502,0,0.970682948255319,1.45137354363736,0.962695547533093,0.955212475074925,0.70826378576437,2.79130137448332,1.59990857665276,1.34396258408166,0.876081550051087,1.06904993532248,1.66841502657994,1.62738564564491,0.992783457050698,1.3582790991893,0.379688200050119,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.24101101186535,1.09492834891534,1.02253955032934,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mauritius,MUS,2.59440278521693,1.90805972724701,2.13828010729232,..,..,..,..,..,..,..,..,2.96905734382661,2.57143525048117,2.48788032984628,2.17265718689779,2.71172468401628,1.47045905796975,1.62393777070463,1.62298643415196,2.5487732870023,2.85630140618806,2.08288493449327,2.69681448420534,2.6175702865739,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mexico,MEX,14.4100361976712,12.7150300083635,10.9702896265275,10.3476771220495,9.99632559724949,9.84776422607268,8.97486847305721,9.40892834274075,9.77857039209429,8.18721753834034,12.7693534350575,17.8325996517848,22.888519115879,23.8395841713536,22.4325481302212,19.6631129758381,16.8496909258499,17.2800813969903,20.2099714735253,26.1146156797635,29.5813706276697,29.3087972148416,29.1853140575867,28.1756529873319,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.897839349605175,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Moldova,MDA,8.61369177316635,9.08470441311009,10.1844658435831,9.78454712902104,9.66814397192429,7.79192483015314,6.84458384003639,7.39744418303476,6.64511148062214,5.59733783390248,6.19029058168272,6.56088790683006,7.20463837337209,6.00813351074016,6.52944286887182,6.70270615175249,4.82276127646209,5.76678745391147,6.20131387237014,4.43325684655209,5.28353316865261,3.89131211506964,3.01473622516773,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Monaco,MCO,..,..,..,3.08228150476983,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mongolia,MNG,..,..,..,..,..,13.6302935857945,13.1208310332477,15.5514007005945,13.0169894957544,11.3215816594982,8.04893906820242,8.21235885008226,8.84359782721312,9.69409835318771,7.12661633628175,7.31067761370344,7.33768599354594,7.21815020734474,6.07350024566318,6.16919186332042,6.19470788633722,6.34197899753111,6.22280369179212,6.15332686636602,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Montenegro,MNE,..,..,..,..,4.26717577761376,..,..,..,..,1.89896704105329,3.80067667881036,3.32709107674173,2.37701333029076,3.32389978916978,2.68540977378582,1.57742266488208,3.15310947832592,2.68152970227922,4.42154016456025,2.37177399207511,2.21710352844108,3.64850030774307,2.86146912594041,2.38907333419871,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Morocco,MAR,2.00058830249543,1.91645692258222,1.61446134311522,1.87693805520251,1.57669405922326,1.71941390237168,1.56493873955738,1.5411458672547,1.61515141760753,1.65531993412147,1.34661012948273,1.34819354704011,1.38919413341161,1.34027484265523,1.14835110124322,1.26909832117373,1.0365386139029,1.24277482148592,1.69195756314074,2.14196562556113,1.41952499854499,1.72706302946825,1.24833833697593,1.93113796660531,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mozambique,MOZ,..,..,..,6.03708421674856,5.56300082385903,5.44125375659547,5.73766856337233,5.38812444014406,4.31134623112264,3.98956547711044,4.55469908648071,3.66810397956077,3.7921925300048,3.57316901076795,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Myanmar,MMR,..,..,2.28598623243381,1.99066274856717,1.7512822118135,1.62815452541821,1.56954877648497,1.41646408803081,1.61577849918487,1.54606255486755,1.62324716497112,1.79329796809649,1.62175334496245,2.1187069746217,2.85952190426635,2.44430549723813,2.40834410169901,2.52894353539197,2.5803418783407,2.66216134109131,2.75699619113001,2.86386487293829,2.94067008118833,28.4378154764971,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Namibia,NAM,23.4453352135686,21.3127591166171,20.8889800185912,19.0152728193374,18.3211765796058,..,18.1498918096293,..,..,..,17.3652713703824,18.762819345724,14.9575769297001,14.4442222055999,17.9010551472454,..,..,..,..,..,19.786501158404,13.0382652649373,12.1730843863922,12.4498522913953,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Nepal,NPL,2.74223096436079,2.60943504612922,2.58555747092658,3.39797071025382,3.38699657013305,2.94748554174629,3.59945108370973,3.34029418176298,2.3002400809594,3.14820267013256,3.3182617784157,2.98220949237281,2.99319996878678,2.4902444946984,2.34900731024247,2.21316868234839,2.03189078069978,2.02098305577745,2.14635514798257,2.18922997844957,2.21000584002813,2.28561554791537,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Netherlands,NLD,1.11940812313133,1.28379556244997,1.13213706280247,1.26395069941525,1.2144205527787,1.25251285391316,1.17930094682739,1.06999021204931,0.784040992603247,0.872417617162102,0.911257492814735,0.931289716822917,0.866576314050145,0.856211955449196,0.863851159279319,0.741076607638235,0.725489043021559,0.610288973295896,0.548920976109966,0.767120829318056,0.578501412338886,0.627762243861846,0.613723634798302,0.651365463420387,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,New Caledonia,NCL,..,..,..,..,..,..,..,..,3.25687148995764,4.81218445103001,4.3465118254757,3.1131251301189,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,New Zealand,NZL,1.28607438654252,1.17386399637824,1.34880446641036,1.31119605890458,1.51953225758047,1.09454342737866,1.102560549869,1.47600368855741,1.17225497359077,1.13703821443309,1.19711607695203,1.55709429007714,0.989338497220131,0.890153058394725,0.929645241707196,1.03355828954192,0.952550787017397,1.04561723002926,1.07110395042417,0.737424049273411,1.55005884023358,2.60131307831324,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Nicaragua,NIC,12.8453778350292,11.1091792712616,9.29102727824138,10.3413134122791,10.5343110974119,11.9292241946459,11.9935620935115,13.3646752383917,13.0565029205788,12.7330525344526,12.9401041959694,13.8979421427975,13.4056647215929,12.4189048040463,11.1597389781825,9.7068673144775,8.45590979911899,8.31931169444375,7.09005068681931,6.65068906770996,10.3769913800219,7.72817937299405,..,11.0064316097709,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,4.80816186344219,4.38889460398219,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.6041932011922,..,..,21.7407887419939,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,North Macedonia,MKD,2.38468495703468,1.87767584248968,2.30625552182589,2.67850533558263,2.90593910992054,3.37977710370001,2.36045098102029,..,2.21039553826855,2.01585034327052,1.67766978377713,1.67481143417692,2.05365483697801,1.43054728685978,1.38129573160567,1.04651497432114,1.66247801372827,1.18597963340895,0.900390295498617,1.46781797257879,1.18287705033994,1.13519404250167,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Norway,NOR,0.857463503363457,0.739555045586285,1.0687563227791,0.819669044223803,1.01356469049095,..,0.783924837286601,0.713715823014913,0.707989283616753,0.63699995105717,0.712989451530767,0.600513604791022,0.593078447304264,2.24081221569695,0.537949765852383,0.905392666339085,0.564430357906263,0.462395983782617,0.51560276015525,0.530565047037907,0.470604180471056,0.523532946162022,0.576225422359294,0.536736762637051,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Oman,OMN,..,..,..,..,1.16489093604603,1.43938147721665,1.70119346822717,2.10719499743956,4.72536362356504,1.41996365276823,1.77289682098853,1.37162159406896,1.66555947443965,1.06022383196076,1.10307266547752,2.541475837639,0.299306544150521,0.381699739955124,0.36379593776361,0.374296487733864,0.282537661998674,0.499699311370897,0.308139380686066,0.243337475232116,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Pakistan,PAK,7.04308103711231,6.2340315568922,5.76925854342345,6.02508287283865,5.79801373316455,5.60054285116248,5.63379885521489,5.60984246458972,5.64272526232516,5.80240638864292,6.48570602078594,6.56994967190278,6.78307785917094,6.97875575109141,6.84747710366189,6.78736022004586,6.37498019073104,4.49638885369946,3.98829476698892,3.80581067106332,3.75048673897451,3.65125185059589,3.73684938494969,3.97878815425614,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.8596156007643,0,0,11.1953875003499,..,..,..,..
